TI6413_HIGH	REAL	VAR_GLOBAL	Launcher Downstream Temperature High			0	0	0	0	0	0
TI6413_LOW	REAL	VAR_GLOBAL	Launcher Downstream Temperature Low			0	0	0	0	0	0
TI6413_EX_LOW	REAL	VAR_GLOBAL	Launcher Downstream Temperature Extended Low			0	0	0	0	0	0
TI6413_OUTRANGE	BOOL	VAR_GLOBAL	Launcher Downstream Temperature Out of Range			0	0	0	0	0	0
TI6413_AI_XMIT	REAL	VAR_GLOBAL	XMIT Value used in Scada to generate an alarm if Open loop			0	0	0	0	0	0
ZAO9705_HUTACC_STAT	BOOL	VAR_GLOBAL	Control Hut Accessed			0	0	0	0	0	0
ZAO9700_SITACC_STAT	BOOL	VAR_GLOBAL	Site Accessed			0	0	0	0	0	0
EAL5501_MAINS_STAT	BOOL	VAR_GLOBAL	Mains Failure			0	0	0	0	0	0
EAL5502_BATCHG_STAT	BOOL	VAR_GLOBAL	Battery Charger Failure			0	0	0	0	0	0
XA8000_SMOALM_STAT	BOOL	VAR_GLOBAL	Smoke Alarm			0	0	0	0	0	0
ZIO6401_STAT	BOOL	VAR_GLOBAL	MLV Open Indication			0	0	0	0	0	0
ZIC6401_STAT	BOOL	VAR_GLOBAL	MLV Close Indication			0	0	0	0	0	0
UA6401_STAT	BOOL	VAR_GLOBAL	MLV Isolated			0	0	0	0	0	0
ZIO6414_STAT	BOOL	VAR_GLOBAL	Launcher MLV Open Indication			0	0	0	0	0	0
ZIC6414_STAT	BOOL	VAR_GLOBAL	Launcher MLV Close Indication			0	0	0	0	0	0
UA6414_STAT	BOOL	VAR_GLOBAL	Launcher MLV Isolated			0	0	0	0	0	0
HY6401_OPEN_CMD	BOOL	VAR_GLOBAL	MLV Open Command			0	0	0	0	0	0
HY6401_CLOSE_CMD	BOOL	VAR_GLOBAL	MLV Close Command			0	0	0	0	0	0
HY6414_OPEN_CMD	BOOL	VAR_GLOBAL	Launcher MLV Open Command			0	0	0	0	0	0
HY6414_CLOSE_CMD	BOOL	VAR_GLOBAL	Launcher MLV Close Command			0	0	0	0	0	0
XY5505_INTRUP_CMD	BOOL	VAR_GLOBAL	Upstream CPU1 Interrupt Command			0	0	0	0	0	0
XY5508_INTRUP_CMD	BOOL	VAR_GLOBAL	Downstream CPU2 Interrupt Command			0	0	0	0	0	0
XY5511_INTRUP_CMD	BOOL	VAR_GLOBAL	Downstream CPU3 Interrupt Command			0	0	0	0	0	0
PI6403_AI1	ANALOG_INPUT_TYPE	VAR_GLOBAL	Upstream Pressure	%IB0		0	0	0	0	0	0
PI6405_AI2	ANALOG_INPUT_TYPE	VAR_GLOBAL	Downstream Pressure	%IB24		0	0	0	0	0	0
TI6407_AI3	ANALOG_INPUT_TYPE	VAR_GLOBAL	Downstream Temperature	%IB48		0	0	0	0	0	0
EI5503_AI6	ANALOG_INPUT_TYPE	VAR_GLOBAL	Upstream CPU1 Potential	%IB72		0	0	0	0	0	0
EI5512A_AI7	ANALOG_INPUT_TYPE	VAR_GLOBAL	Battery Bank A Voltage	%IB96		0	0	0	0	0	0
EI5512B_AI8	ANALOG_INPUT_TYPE	VAR_GLOBAL	Battery Bank B Voltage	%IB120		0	0	0	0	0	0
II5504_EXIO1_AI1	ANALOG_INPUT_TYPE	VAR_GLOBAL	Upstream CPU1 Current	%IB178		0	0	0	0	0	0
EI5506_EXIO1_AI2	ANALOG_INPUT_TYPE	VAR_GLOBAL	Downstream CPU2 Potential	%IB202		0	0	0	0	0	0
II5507_EXIO1_AI3	ANALOG_INPUT_TYPE	VAR_GLOBAL	Downstream CPU2 Current	%IB226		0	0	0	0	0	0
EI5509_EXIO1_AI4	ANALOG_INPUT_TYPE	VAR_GLOBAL	Downstream CPU3 Potential	%IB250		0	0	0	0	0	0
II5510_EXIO1_AI5	ANALOG_INPUT_TYPE	VAR_GLOBAL	Downstream CPU3 Current	%IB274		0	0	0	0	0	0
PI6408_EXIO1_AI6	ANALOG_INPUT_TYPE	VAR_GLOBAL	Launcher Downstream Pressure	%IB298		0	0	0	0	0	0
TI6413_EXIO1_AI7	ANALOG_INPUT_TYPE	VAR_GLOBAL	Launcher Downstream Temperature	%IB322		0	0	0	0	0	0
ZIO6401_DI1	DIGITAL_INPUT_TYPE	VAR_GLOBAL	MLV Open	%IB144		0	0	0	0	0	0
ZAO9705_DI2	DIGITAL_INPUT_TYPE	VAR_GLOBAL	Control Hut Accessed	%IB146		0	0	0	0	0	0
ZIC6401_DI3	DIGITAL_INPUT_TYPE	VAR_GLOBAL	MLV Closed	%IB148		0	0	0	0	0	0
ZAO9700_DI4	DIGITAL_INPUT_TYPE	VAR_GLOBAL	Site Accessed	%IB150		0	0	0	0	0	0
EAL5501_DI5	DIGITAL_INPUT_TYPE	VAR_GLOBAL	Mains Failure	%IB152		0	0	0	0	0	0
EAL5502_DI6	DIGITAL_INPUT_TYPE	VAR_GLOBAL	Battery Charger Malfunction	%IB154		0	0	0	0	0	0
XA8000_DI7	DIGITAL_INPUT_TYPE	VAR_GLOBAL	Control Hut Smoke Detected	%IB156		0	0	0	0	0	0
UA6401_DI8	DIGITAL_INPUT_TYPE	VAR_GLOBAL	MLV Isolated	%IB158		0	0	0	0	0	0
ZIO6414_DI9	DIGITAL_INPUT_TYPE	VAR_GLOBAL	Launcher MLV Open	%IB160		0	0	0	0	0	0
ZIC6414_DI10	DIGITAL_INPUT_TYPE	VAR_GLOBAL	Launcher MLV Closed	%IB162		0	0	0	0	0	0
UA6414_EXIO1_DI1	DIGITAL_INPUT_TYPE	VAR_GLOBAL	Launcher MLV Isolated	%IB164		0	0	0	0	0	0
HY6401B_DO1_READBACK	DIGITAL_OUTPUT_READBACK_TYPE	VAR_GLOBAL	MLV Open Valve	%IB166		0	0	0	0	0	0
HY6401A_DO2_READBACK	DIGITAL_OUTPUT_READBACK_TYPE	VAR_GLOBAL	MLV Close Valve	%IB168		0	0	0	0	0	0
HY6414B_DO3_READBACK	DIGITAL_OUTPUT_READBACK_TYPE	VAR_GLOBAL	Launcher MLV Open Valve	%IB170		0	0	0	0	0	0
HY6414A_DO4_READBACK	DIGITAL_OUTPUT_READBACK_TYPE	VAR_GLOBAL	Launcher MLV Close Valve	%IB172		0	0	0	0	0	0
XY5505_DO5_READBACK	DIGITAL_OUTPUT_READBACK_TYPE	VAR_GLOBAL	Upstream CPU1 Interrupt	%IB174		0	0	0	0	0	0
XY5508_DO6_READBACK	DIGITAL_OUTPUT_READBACK_TYPE	VAR_GLOBAL	Downstream CPU2 Interrupt	%IB176		0	0	0	0	0	0
XY5511_EXIO1_DO1_READBACK	DIGITAL_OUTPUT_READBACK_TYPE	VAR_GLOBAL	Downstream CPU3 Interrupt	%IB346		0	0	0	0	0	0
HY6401B_DO1	DIGITAL_OUTPUT_TYPE	VAR_GLOBAL	MLV Open Valve	%QB0		0	0	0	0	0	0
HY6401A_DO2	DIGITAL_OUTPUT_TYPE	VAR_GLOBAL	MLV Close Valve	%QB1		0	0	0	0	0	0
HY6414B_DO3	DIGITAL_OUTPUT_TYPE	VAR_GLOBAL	Launcher MLV Open Valve	%QB2		0	0	0	0	0	0
HY6414A_DO4	DIGITAL_OUTPUT_TYPE	VAR_GLOBAL	Launcher MLV Close Valve	%QB3		0	0	0	0	0	0
XY5505_DO5	DIGITAL_OUTPUT_TYPE	VAR_GLOBAL	Upstream CPU1 Interrupt	%QB4		0	0	0	0	0	0
XY5508_DO6	DIGITAL_OUTPUT_TYPE	VAR_GLOBAL	Downstream CPU2 Interrupt	%QB5		0	0	0	0	0	0
XY5511_EXIO1_DO1	DIGITAL_OUTPUT_TYPE	VAR_GLOBAL	Downstream CPU3 Interrupt	%QB6		0	0	0	0	0	0
IOM00_STATUS	UDINT	VAR_GLOBAL	Expansion I/O module status. 0: Good; 1: Faulty.	%ID348		0	0	0	0	0	0
IOM00_CHN_STATUS	UDINT	VAR_GLOBAL	Channel status within one expansion I/O module and each bit representing one channel. 0: Good; 1: Faulty.	%ID352		0	0	0	0	0	0
IOM01_STATUS	UDINT	VAR_GLOBAL	Expansion I/O module status. 0: Good; 1: Faulty.	%ID356		0	0	0	0	0	0
IOM01_CHN_STATUS	UDINT	VAR_GLOBAL	Channel status within one expansion I/O module and each bit representing one channel. 0: Good; 1: Faulty.	%ID360		0	0	0	0	0	0
CNTLR_ETH1_IPCONFLICT	BOOL	VAR_GLOBAL	ETH1 IP conflict status on network. TRUE: conflict; FALSE: no conflict.	%MX3.100000.0		0	0	0	0	0	0
CNTLR_ETH2_IPCONFLICT	BOOL	VAR_GLOBAL	ETH2 IP conflict status on network. TRUE: conflict; FALSE: no conflict.	%MX3.100001.0		0	0	0	0	0	0
CNTLR_CPUFREE	REAL	VAR_GLOBAL	CPU free (%)	%MD3.100004		0	0	0	0	0	0
CNTLR_CPUFREEMIN	REAL	VAR_GLOBAL	Minimum CPU free (%)	%MD3.100008		0	0	0	0	0	0
CNTLR_MEMTOTAL	UDINT	VAR_GLOBAL	Total memory (kB)	%MD3.100012		0	0	0	0	0	0
CNTLR_MEMFREE	REAL	VAR_GLOBAL	Free memory (%)	%MD3.100016		0	0	0	0	0	0
CNTLR_MEMFREEMIN	REAL	VAR_GLOBAL	Minimum free memory (%)	%MD3.100020		0	0	0	0	0	0
CNTLR_CFGDATA_MEMTOTAL	UDINT	VAR_GLOBAL	Total configuration data memory (kB)	%MD3.100024		0	0	0	0	0	0
CNTLR_CFGDATA_MEMFREE	UDINT	VAR_GLOBAL	Free configuration data memory (kB)	%MD3.100028		0	0	0	0	0	0
CNTLR_LOG_MEMTOTAL	UDINT	VAR_GLOBAL	"Total flash memory for datalog, DNP events and system event log (kB)"	%MD3.100032		0	0	0	0	0	0
CNTLR_LOG_MEMFREE	UDINT	VAR_GLOBAL	"Free flash memory for datalog, DNP events and system event log (kB)"	%MD3.100036		0	0	0	0	0	0
CNTLR_SDCARD_MEMTOTAL	UDINT	VAR_GLOBAL	Total SD card memory (kB)	%MD3.100040		0	0	0	0	0	0
CNTLR_SDCARD_MEMFREE	UDINT	VAR_GLOBAL	Free SD card memory (kB)	%MD3.100044		0	0	0	0	0	0
CNTLR_UPTIMESTR	STRING	VAR_GLOBAL	"Time since system power on or reboot,  days, hours, minutes, seconds."	%MB3.100048		0	0	0	0	0	0
CNTLR_UPTIME	UDINT	VAR_GLOBAL	"Time since system power on or reboot, seconds."	%MD3.100184		0	0	0	0	0	0
CNTLR_TEMP	REAL	VAR_GLOBAL	Enclosure Temperature (degC)	%MD3.100188		0	0	0	0	0	0
CNTLR_CPUECLR	REAL	VAR_GLOBAL	CPU Used for eCLR (%)	%MD3.100192		0	0	0	0	0	0
CNTLR_MEMECLR	UDINT	VAR_GLOBAL	RAM Used for eCLR (kB)	%MD3.100196		0	0	0	0	0	0
CNTLR_LOCALTIMESTR	STRING	VAR_GLOBAL	RTU Local Time in string	%MB3.100200		0	0	0	0	0	0
CNTLR_LOCALTIME	UDINT	VAR_GLOBAL	"RTU local time, seconds since 00:00:00 1-Jan-1970"	%MD3.100336		0	0	0	0	0	0
CNTLR_UTCTIME	UDINT	VAR_GLOBAL	"RTU UTC time, seconds since 00:00:00 1-Jan-1970"	%MD3.100340		0	0	0	0	0	0
CNTLR_TIMEZONE	DINT	VAR_GLOBAL	"RTU time zone, number of seconds offset from UTC; positive means local time is later than UTC."	%MD3.100344		0	0	0	0	0	0
CNTLR_ETH1_LINK	USINT	VAR_GLOBAL	ETH1 cable connection status. 0: not configured; 1: configured and connected; 2: configured but not connected.	%MB3.100348		0	0	0	0	0	0
CNTLR_ETH2_LINK	USINT	VAR_GLOBAL	ETH2 cable connection status. 0: not configured; 1: configured and connected; 2: configured but not connected.	%MB3.100349		0	0	0	0	0	0
CNTLR_ETH3_LINK	USINT	VAR_GLOBAL	ETH3 cable connection status. 0: not configured; 1: both port A and port B connected; 2: neither portA nor port B connected; 3: only port A connected; 4: only port B connected.	%MB3.100350		0	0	0	0	0	0
CNTLR_NAME	STRING	VAR_GLOBAL	Station Name	%MB3.100351		0	0	0	0	0	0
CNTLR_SERIALNUMBER	STRING	VAR_GLOBAL	Serial Number	%MB3.100484		0	0	0	0	0	0
CNTLR_STATE	UINT	VAR_GLOBAL	RTU state. 0: startup; 1: primary Running; 2: primary Stopped; 3: primary no program; 4: secondary synchronized; 5: secondary synchronizing; 6: secondary not synchronized; 7: system error; 8: primary in firmware upgrade; 9: primary formating SD card; 10: primary in engineering mode; 11: secondary in firmware upgrade; 12: secondary formating SD card; 13: secondary in engineering mode.	%MW3.100618		0	0	0	0	0	0
CNTLR_PROGRAM_DATE	UINT	VAR_GLOBAL	"Date of  last program compilation, Julian days since 1-Jan-1981"	%MW3.100620		0	0	0	0	0	0
CNTLR_PROGRAM_MIDNIGHTTIME	REAL	VAR_GLOBAL	"Time of  last program compilation, number of seconds since midnight"	%MD3.100624		0	0	0	0	0	0
CNTLR_PROGRAM_TIME	UDINT	VAR_GLOBAL	"Epoch time of  last program compilation, seconds since 00:00:00 1-Jan-1970 (UTC)"	%MD3.100628		0	0	0	0	0	0
CNTLR_RESETSTATS	BOOL	VAR_GLOBAL	Command to reset controller statistics	%MX3.100632.0		0	0	0	0	0	0
CNTLR_MACETH1	STRING	VAR_GLOBAL	ETH1 MAC address	%MB3.100633		0	0	0	0	0	0
CNTLR_MACETH2	STRING	VAR_GLOBAL	ETH2 MAC address	%MB3.100766		0	0	0	0	0	0
CNTLR_MACETH3	STRING	VAR_GLOBAL	ETH3 MAC address	%MB3.100899		0	0	0	0	0	0
CNTLR_MACETH4	STRING	VAR_GLOBAL	ETH4 MAC address	%MB3.101032		0	0	0	0	0	0
CNTLR_EXPERION_CHECKSUM	UDINT	VAR_GLOBAL	The checksum of Experion integration file	%MD3.101168		0	0	0	0	0	0
CNTLR_FIRMWAREVERSION	STRING	VAR_GLOBAL	Firmware Version	%MB3.130000		0	0	0	0	0	0
CNTLR_HARDWAREMAJOR	STRING	VAR_GLOBAL	Hardware Major Version	%MB3.130133		0	0	0	0	0	0
CNTLR_HARDWAREMINOR	STRING	VAR_GLOBAL	Hardware Minor Version	%MB3.130266		0	0	0	0	0	0
CNTLR_HARDWARETYPE	STRING	VAR_GLOBAL	Hardware Type	%MB3.130399		0	0	0	0	0	0
CNTLR_HARDWARECODE	STRING	VAR_GLOBAL	Hardware Code	%MB3.130532		0	0	0	0	0	0
CNTLR_CPUPLATFORM	REAL	VAR_GLOBAL	CPU Used for Platform (%)	%MD3.101180		0	0	0	0	0	0
CNTLR_MEMPLATFORM	UDINT	VAR_GLOBAL	RAM Used for Platform (kB)	%MD3.101184		0	0	0	0	0	0
CNTLR_CPUWATCHDOGMGR	REAL	VAR_GLOBAL	CPU Used for WatchdogMgr (%)	%MD3.101188		0	0	0	0	0	0
CNTLR_MEMWATCHDOGMGR	UDINT	VAR_GLOBAL	RAM Used for WatchdogMgr (kB)	%MD3.101192		0	0	0	0	0	0
CNTLR_CPULOGSIGNER	REAL	VAR_GLOBAL	CPU Used for Logsigner (%)	%MD3.101196		0	0	0	0	0	0
CNTLR_MEMLOGSIGNER	UDINT	VAR_GLOBAL	RAM Used for Logsigner (kB)	%MD3.101200		0	0	0	0	0	0
CNTLR_CPUDIAGNOSTIC	REAL	VAR_GLOBAL	CPU Used for Diagnostic (%)	%MD3.101204		0	0	0	0	0	0
CNTLR_MEMDIAGNOSTIC	UDINT	VAR_GLOBAL	RAM Used for Diagnostic (kB)	%MD3.101208		0	0	0	0	0	0
CNTLR_CPUCERTMNGRAPP	REAL	VAR_GLOBAL	CPU Used for Certmngrapp (%)	%MD3.101212		0	0	0	0	0	0
CNTLR_MEMCERTMNGRAPP	UDINT	VAR_GLOBAL	RAM Used for Certmngrapp (kB)	%MD3.101216		0	0	0	0	0	0
CNTLR_CPUUSERDEFINED	REAL	VAR_GLOBAL	CPU Used for Userdefined (%)	%MD3.101220		0	0	0	0	0	0
CNTLR_MEMUSERDEFINED	UDINT	VAR_GLOBAL	RAM Used for Userdefined (kB)	%MD3.101224		0	0	0	0	0	0
CNTLR_CPUHARTSRV	REAL	VAR_GLOBAL	CPU Used for Hartsrv (%)	%MD3.101228		0	0	0	0	0	0
CNTLR_MEMHARTSRV	UDINT	VAR_GLOBAL	RAM Used for Hartsrv (kB)	%MD3.101232		0	0	0	0	0	0
CNTLR_CPUCOMMS	REAL	VAR_GLOBAL	CPU Used for Comms (%)	%MD3.101236		0	0	0	0	0	0
CNTLR_MEMCOMMS	UDINT	VAR_GLOBAL	RAM Used for Comms (kB)	%MD3.101240		0	0	0	0	0	0
CNTLR_CPUMBMASTER	REAL	VAR_GLOBAL	CPU Used for Mbmaster (%)	%MD3.101244		0	0	0	0	0	0
CNTLR_MEMMBMASTER	UDINT	VAR_GLOBAL	RAM Used for Mbmaster (kB)	%MD3.101248		0	0	0	0	0	0
CNTLR_CPUMBSLAVE	REAL	VAR_GLOBAL	CPU Used for Mbslave (%)	%MD3.101252		0	0	0	0	0	0
CNTLR_MEMMBSLAVE	UDINT	VAR_GLOBAL	RAM Used for Mbslave (kB)	%MD3.101256		0	0	0	0	0	0
CNTLR_CPUDNPSLAVE	REAL	VAR_GLOBAL	CPU Used for Dnpslave (%)	%MD3.101260		0	0	0	0	0	0
CNTLR_MEMDNPSLAVE	UDINT	VAR_GLOBAL	RAM Used for Dnpslave (kB)	%MD3.101264		0	0	0	0	0	0
CNTLR_CPUONLINEDIAG	REAL	VAR_GLOBAL	CPU Used for Onlinediag (%)	%MD3.101268		0	0	0	0	0	0
CNTLR_MEMONLINEDIAG	UDINT	VAR_GLOBAL	RAM Used for Onlinediag (kB)	%MD3.101272		0	0	0	0	0	0
CNTLR_CPUEFWMGR	REAL	VAR_GLOBAL	CPU Used for Fwmgr (%)	%MD3.101276		0	0	0	0	0	0
CNTLR_MEMFWMGR	UDINT	VAR_GLOBAL	RAM Used for Fwmgr (kB)	%MD3.101280		0	0	0	0	0	0
CNTLR_CPUEFM	REAL	VAR_GLOBAL	CPU Used for Efm (%)	%MD3.101284		0	0	0	0	0	0
CNTLR_MEMEFM	UDINT	VAR_GLOBAL	RAM Used for Efm (kB)	%MD3.101288		0	0	0	0	0	0
CNTLR_CPURINGSRV	REAL	VAR_GLOBAL	CPU Used for Ringsrv (%)	%MD3.101292		0	0	0	0	0	0
CNTLR_MEMRINGSRV	UDINT	VAR_GLOBAL	RAM Used for Ringsrv (kB)	%MD3.101296		0	0	0	0	0	0
CNTLR_CPUENRONSLAVE	REAL	VAR_GLOBAL	CPU Used for Enronslave (%)	%MD3.101300		0	0	0	0	0	0
CNTLR_MEMENRONSLAVE	UDINT	VAR_GLOBAL	RAM Used for Enronslave (kB)	%MD3.101304		0	0	0	0	0	0
CNTLR_CPURTUIOMGR	REAL	VAR_GLOBAL	CPU Used for Rtuiomgr (%)	%MD3.101308		0	0	0	0	0	0
CNTLR_MEMRTUIOMGR	UDINT	VAR_GLOBAL	RAM Used for Rtuiomgr (kB)	%MD3.101312		0	0	0	0	0	0
CNTLR_CPUDATALOG	REAL	VAR_GLOBAL	CPU Used for Datalog (%)	%MD3.101316		0	0	0	0	0	0
CNTLR_MEMDATALOG	UDINT	VAR_GLOBAL	RAM Used for Datalog (kB)	%MD3.101320		0	0	0	0	0	0
CNTLR_CPUWIRELESSIF	REAL	VAR_GLOBAL	CPU Used for Wirelessif (%)	%MD3.101324		0	0	0	0	0	0
CNTLR_MEMWIRELESSIF	UDINT	VAR_GLOBAL	RAM Used for Wirelessif (kB)	%MD3.101328		0	0	0	0	0	0
CNTLR_PROJECT_NAME	STRING	VAR_GLOBAL	Project Name	%MB3.101332		0	0	0	0	0	0
CNTLR_MODULE_NO	STRING	VAR_GLOBAL	Module Number	%MB3.101465		0	0	0	0	0	0
CNTLR_SW_VER	STRING	VAR_GLOBAL	Software Version	%MB3.101598		0	0	0	0	0	0
CNTLR_MODE_CODE	USINT	VAR_GLOBAL	Controller State Code 0: On; 1: Loading; 2: Starting; 3: Running; 4: Halt; 5: Stopping; 6: Stop; 7: Resetting; 8: Exception; 9: Max.	%MB3.101731		0	0	0	0	0	0
CNTLR_MODE	STRING	VAR_GLOBAL	Controller State	%MB3.101732		0	0	0	0	0	0
CNTLR_DOWNLOAD_TIME_STR	STRING	VAR_GLOBAL	"Download time in days, hours, minutes and seconds (%dd, %dh, %dm, %ds)"	%MB3.101865		0	0	0	0	0	0
CNTLR_DOWNLOAD_TIME	UDINT	VAR_GLOBAL	"Epoch time of program download, seconds since 00:00:00 1-Jan-1970 (UTC)"	%MD3.102000		0	0	0	0	0	0
CNTLR_PROGRAM_TIME_STR	STRING	VAR_GLOBAL	"Program time in days, hours, minutes and seconds (%dd, %dh, %dm, %ds)"	%MB3.102004		0	0	0	0	0	0
CNTLR_PWR_ERR_LEFT	BOOL	VAR_GLOBAL	Left power error	%MX3.140007.0		0	0	0	0	0	0
CNTLR_PWR_ERR_RIGHT	BOOL	VAR_GLOBAL	Right power error	%MX3.140008.0		0	0	0	0	0	0
CNTLR_HW_ERR	BOOL	VAR_GLOBAL	Hardware error	%MX3.140009.0		0	0	0	0	0	0
CNTLR_HW_ERR_CODE	UINT	VAR_GLOBAL	Hardware error code	%MW3.140010		0	0	0	0	0	0
CNTLR_CPU0FREE	REAL	VAR_GLOBAL	CPU core 0 free (%)	%MD3.101172		0	0	0	0	0	0
CNTLR_CPU1FREE	REAL	VAR_GLOBAL	CPU core 1 free (%)	%MD3.101176		0	0	0	0	0	0
DNPSLV_ONLINE	UDINT	VAR_GLOBAL	Connection count	%MD3.105000		0	0	0	0	0	0
DNPSLV_OFFLINE	UDINT	VAR_GLOBAL	Disconnection count	%MD3.105004		0	0	0	0	0	0
DNPSLV_ASDUTX	UDINT	VAR_GLOBAL	ASDU sent	%MD3.105008		0	0	0	0	0	0
DNPSLV_ASDURX	UDINT	VAR_GLOBAL	ASDU received	%MD3.105012		0	0	0	0	0	0
DNPSLV_EVENTOVFL	UDINT	VAR_GLOBAL	Event overflow	%MD3.105016		0	0	0	0	0	0
DNPSLV_EVENTTX	UDINT	VAR_GLOBAL	Event sent	%MD3.105020		0	0	0	0	0	0
DNPSLV_EVENTCNFM	UDINT	VAR_GLOBAL	Event confirmation	%MD3.105024		0	0	0	0	0	0
DNPSLV_REQTMT	UDINT	VAR_GLOBAL	Request timeouts	%MD3.105028		0	0	0	0	0	0
DNPSLV_REQFAIL	UDINT	VAR_GLOBAL	Request failures	%MD3.105032		0	0	0	0	0	0
DNPSLV_ASDUTXAVG	LREAL	VAR_GLOBAL	ASDU sent per minute	%ML3.105040		0	0	0	0	0	0
DNPSLV_ASDURXAVG	LREAL	VAR_GLOBAL	ASDU received per minute	%ML3.105048		0	0	0	0	0	0
DNPSLV_EVENTTXAVG	LREAL	VAR_GLOBAL	Event sent per minute	%ML3.105056		0	0	0	0	0	0
DNPSLV_EVENTCNFMAVG	LREAL	VAR_GLOBAL	Event confirmation per minute	%ML3.105064		0	0	0	0	0	0
DNPSLV_REQTMTAVG	LREAL	VAR_GLOBAL	Request timeouts per minute	%ML3.105072		0	0	0	0	0	0
DNPSLV_REQFAILAVG	LREAL	VAR_GLOBAL	Request failures per minute	%ML3.105080		0	0	0	0	0	0
DNPSLV_ONLINETIMESTR	STRING	VAR_GLOBAL	Last connection time in string	%MB3.105088		0	0	0	0	0	0
DNPSLV_ONLINETIME	UDINT	VAR_GLOBAL	"Last connection time, seconds since 00:00:00 1-Jan-1970 (UTC)"	%MD3.105224		0	0	0	0	0	0
DNPSLV_OFFLINETIMESTR	STRING	VAR_GLOBAL	Last disconnection time in string	%MB3.105228		0	0	0	0	0	0
DNPSLV_OFFLINETIME	UDINT	VAR_GLOBAL	"Last disconnection time, seconds since 00:00:00 1-Jan-1970 (UTC)"	%MD3.105364		0	0	0	0	0	0
DNPSLV_EVENTOVFLTIMESTR	STRING	VAR_GLOBAL	Last event overflow time in string	%MB3.105368		0	0	0	0	0	0
DNPSLV_EVENTOVFLTIME	UDINT	VAR_GLOBAL	"Last event overflow time, seconds since 00:00:00 1-Jan-1970 (UTC)"	%MD3.105504		0	0	0	0	0	0
DNPSLV_OBJ2_EVENTCNT	UDINT	VAR_GLOBAL	Unsent Binary Input events	%MD3.105508		0	0	0	0	0	0
DNPSLV_OBJ4_EVENTCNT	UDINT	VAR_GLOBAL	Unsent Double-Bit Binary events	%MD3.105512		0	0	0	0	0	0
DNPSLV_OBJ11_EVENTCNT	UDINT	VAR_GLOBAL	Unsent Binary Output Events	%MD3.105516		0	0	0	0	0	0
DNPSLV_OBJ13_EVENTCNT	UDINT	VAR_GLOBAL	Unsent Binary Output Command Events	%MD3.105520		0	0	0	0	0	0
DNPSLV_OBJ22_EVENTCNT	UDINT	VAR_GLOBAL	Unsent Counter Events	%MD3.105524		0	0	0	0	0	0
DNPSLV_OBJ23_EVENTCNT	UDINT	VAR_GLOBAL	Unsent Frozen Counter events	%MD3.105528		0	0	0	0	0	0
DNPSLV_OBJ32_EVENTCNT	UDINT	VAR_GLOBAL	Unsent Analog Input events	%MD3.105532		0	0	0	0	0	0
DNPSLV_OBJ42_EVENTCNT	UDINT	VAR_GLOBAL	Unsent Analog Output events	%MD3.105536		0	0	0	0	0	0
DNPSLV_OBJ43_EVENTCNT	UDINT	VAR_GLOBAL	Unsent Analog Output Command events	%MD3.105540		0	0	0	0	0	0
DNPSLV_RESETSTATS	BOOL	VAR_GLOBAL	Reset statistics of DNP3 slave	%MX3.105544.0		0	0	0	0	0	0
DNPSLV_COM1_ONLINE	UDINT	VAR_GLOBAL	Connection count	%MD3.105548		0	0	0	0	0	0
DNPSLV_COM1_OFFLINE	UDINT	VAR_GLOBAL	Disconnection count	%MD3.105552		0	0	0	0	0	0
DNPSLV_COM1_ASDUTX	UDINT	VAR_GLOBAL	ASDU sent	%MD3.105556		0	0	0	0	0	0
DNPSLV_COM1_ASDURX	UDINT	VAR_GLOBAL	ASDU received	%MD3.105560		0	0	0	0	0	0
DNPSLV_COM1_EVENTOVERFL	UDINT	VAR_GLOBAL	Event overflow	%MD3.105564		0	0	0	0	0	0
DNPSLV_COM1_EVENTTX	UDINT	VAR_GLOBAL	Event sent	%MD3.105568		0	0	0	0	0	0
DNPSLV_COM1_EVENTCNFM	UDINT	VAR_GLOBAL	Event confirmation	%MD3.105572		0	0	0	0	0	0
DNPSLV_COM1_REQTMT	UDINT	VAR_GLOBAL	Request timeouts	%MD3.105576		0	0	0	0	0	0
DNPSLV_COM1_REQFAIL	UDINT	VAR_GLOBAL	Request failures	%MD3.105580		0	0	0	0	0	0
DNPSLV_COM1_ASDUTXAVG	LREAL	VAR_GLOBAL	ASDU sent per minute	%ML3.105584		0	0	0	0	0	0
DNPSLV_COM1_ASDURXAVG	LREAL	VAR_GLOBAL	ASDU received per minute	%ML3.105592		0	0	0	0	0	0
DNPSLV_COM1_EVENTTXAVG	LREAL	VAR_GLOBAL	Event sent per minute	%ML3.105600		0	0	0	0	0	0
DNPSLV_COM1_EVENTCNFMAVG	LREAL	VAR_GLOBAL	Event confirmation per minute	%ML3.105608		0	0	0	0	0	0
DNPSLV_COM1_REQTMTAVG	LREAL	VAR_GLOBAL	Request timeouts per minute	%ML3.105616		0	0	0	0	0	0
DNPSLV_COM1_REQFAILAVG	LREAL	VAR_GLOBAL	Request failures per minute	%ML3.105624		0	0	0	0	0	0
DNPSLV_COM1_ONLINETIMESTR	STRING	VAR_GLOBAL	Last connection time in string	%MB3.105632		0	0	0	0	0	0
DNPSLV_COM1_ONLINETIME	UDINT	VAR_GLOBAL	"Last connection time, seconds since 00:00:00 1-Jan-1970 (UTC)"	%MD3.105768		0	0	0	0	0	0
